,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
571,8837,1446774109308915715,1446774109308915715,1633772802000.0,2021-10-09 11:46:42,+0200,,👍 on @YouTube: Bella Ciao Full Song | La Casa De Papel | Money Heist | Netflix India  https://t.co/yNORWUIsbz,en,[],[],790542215491629060,790542215491629060,sherrygarry122,Garry Sherry,6,11,https://twitter.com/sherrygarry122/status/1446774109308915715,['https://www.youtube.com/watch?v=46cXFUzR9XM'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,on Bella Ciao Full Song La Casa De Papel Money Heist Netflix India,Positive
572,8872,1446762673698492419,1446762673698492419,1633770075000.0,2021-10-09 11:01:15,+0200,,"This my UCC guy be funny oo. He never sight money Heist b4. So he told me he's got some new movie wey I go spy norr saa na ebe money heist. As people dey talk about ""Squid game"" nu, he too dey one corner dey shout Professor. One minute biaa na ""La casa papel"" nam status mu.🏃😂😂",en,[],[],967680695089983488,967680695089983488,KwesiRedox,Kumasi Camavinga♐ 🇬🇭🏹,6,11,https://twitter.com/KwesiRedox/status/1446762673698492419,[],[],0,,False,11,1,5,,"['Casa', 'Papel']",,,,,,,[],,,,,This my UCC guy be funny oo He never sight money Heist b4 So he told me he s got some new movie wey I go spy norr saa na ebe money heist As people dey talk about Squid game nu he too dey one corner dey shout Professor One minute biaa na La casa papel nam status mu,Negative
573,8876,1446761988055572480,1446514981277769739,1633769912000.0,2021-10-09 10:58:32,+0200,,@princeofsportzw So what happened nhai Tawa? Is this not breach of contract here Bro? Help me,en,[],[],718297970731524096,718297970731524096,hotxool,La Casa Di Papel,6,10,https://twitter.com/hotxool/status/1446761988055572480,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'princeofsportzw', 'name': 'Tawah the Prince of Sports', 'id': '1250478260590346241'}]",,,,,So what happened nhai Tawa Is this not breach of contract here Bro Help me,Neutral
574,8883,1446759231353331717,1446752919529742336,1633769254000.0,2021-10-09 10:47:34,+0200,,@DrShaneRRR Squid Game --&gt; Shestnut man --&gt; Casa de Papel (if you havent watched),en,[],[],4682961578,4682961578,igordownunder,Igor Aharonovich,6,10,https://twitter.com/igordownunder/status/1446759231353331717,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'DrShaneRRR', 'name': 'Dr Shane Huntington OAM', 'id': '523949557'}]",,,,,Squid Game gt Shestnut man gt Casa de Papel if you havent watched,Negative
575,8892,1446756826775756800,1446756826775756800,1633768681000.0,2021-10-09 10:38:01,+0200,,La casa de papel OU squid game ?  https://t.co/J6IJ7PRMwm,en,[],[],1442900494045761538,1442900494045761538,citations_40,Louna Bad,6,10,https://twitter.com/citations_40/status/1446756826775756800,[],"['https://pbs.twimg.com/media/FBPpqjmWUAABv5O.jpg', 'https://pbs.twimg.com/media/FBPpqspX0AERPGq.jpg']",1,https://pbs.twimg.com/media/FBPpqjmWUAABv5O.jpg,False,2,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,La casa de papel OU squid game,Negative
576,8917,1446748608468979715,1446748608468979715,1633766722000.0,2021-10-09 10:05:22,+0200,,Why are peeps comparing La Casa De Papel w/ Squid Game? Just enjoy both :)),en,[],[],1244193761841647617,1244193761841647617,asherrexx,Rex🕸️🐺,6,10,https://twitter.com/asherrexx/status/1446748608468979715,[],[],0,,False,2,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,Why are peeps comparing La Casa De Papel w Squid Game Just enjoy both,Neutral
577,8931,1446737940101713928,1446735809797935104,1633764178000.0,2021-10-09 09:22:58,+0200,,"Other series I liked in no particular order: Vikings, BB, Black Mirror, Peaky Blinders, Casa de Papel, Prison Break S1, Top Boy, Lost, Fargo, Dexter, Mandalorian, Stranger Things, Walking dead, Queens Gambit, Narcos",en,[],[],1225146009313009664,1225146009313009664,420Fpl,FPL 420,6,09,https://twitter.com/420Fpl/status/1446737940101713928,[],[],0,,False,15,6,1,,"['Casa', 'Papel']",,,,,,,[],,,,,Other series I liked in no particular order Vikings BB Black Mirror Peaky Blinders Casa de Papel Prison Break S1 Top Boy Lost Fargo Dexter Mandalorian Stranger Things Walking dead Queens Gambit Narcos,Positive
578,8973,1446712955400179714,1446712955400179714,1633758221000.0,2021-10-09 07:43:41,+0200,,"what professor's team eats in la casa da papel, during heist? @AlvaroMorte @lacasadepapel",en,[],[],1265644014939918339,1265644014939918339,bruhgotnochillx,rìkkyyy,6,07,https://twitter.com/bruhgotnochillx/status/1446712955400179714,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,what professor s team eats in la casa da papel during heist,Neutral
579,8998,1446698082909888513,1446588746728673285,1633754675000.0,2021-10-09 06:44:35,+0200,,@ThatEricAlper Young Royals La Casa De Papel  Outer Banks What's eating Gilbert Grapes Quicksand Home from Christmas,en,[],[],1441766383331647488,1441766383331647488,DihiniJay_14,Dihini Jayasinghe,6,06,https://twitter.com/DihiniJay_14/status/1446698082909888513,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,,Young Royals La Casa De Papel Outer Banks What s eating Gilbert Grapes Quicksand Home from Christmas,Positive
580,9009,1446695271354753030,1446694042268585986,1633754005000.0,2021-10-09 06:33:25,+0200,,@kurab_1 I can't draw....💀💀,en,[],[],944809383627837446,944809383627837446,Kspenc2,La Casa de Papel,6,06,https://twitter.com/Kspenc2/status/1446695271354753030,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'kurab_1', 'name': 'Jean 👻', 'id': '1301129420485296128'}]",,,,,1 I can t draw,Neutral
581,9011,1446695097790259201,1446694042268585986,1633753964000.0,2021-10-09 06:32:44,+0200,,@kurab_1 What did I dooooooooooooooooo,en,[],[],944809383627837446,944809383627837446,Kspenc2,La Casa de Papel,6,06,https://twitter.com/Kspenc2/status/1446695097790259201,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'kurab_1', 'name': 'Jean 👻', 'id': '1301129420485296128'}]",,,,,1 What did I dooooooooooooooooo,Neutral
582,9025,1446690821491810308,1446690821491810308,1633752944000.0,2021-10-09 06:15:44,+0200,,nobody:  ishan: LA CASA DE PAPEL,en,[],[],1016708927466110977,1016708927466110977,moonstonedleft,spooki anu 🎃,6,06,https://twitter.com/moonstonedleft/status/1446690821491810308,[],[],0,,False,7,3,0,,"['Casa', 'Papel']",,,,,,,[],,,,,nobody ishan LA CASA DE PAPEL,Neutral
583,9043,1446685500136321030,1446685500136321030,1633751676000.0,2021-10-09 05:54:36,+0200,,La casa de papel Soundtrack | Cecilia Krull - My life is going on (Lyric...  https://t.co/L6sV3q5LT7 via @YouTube ดี ดีมากกกก!!,en,[],[],1712762202,1712762202,eyeeppw,พระพันปีกอนชาโลว่าแห่งรัชช่า,6,05,https://twitter.com/eyeeppw/status/1446685500136321030,['https://youtu.be/ehZFyxRbyd0'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,La casa de papel Soundtrack Cecilia Krull My life is going on Lyric via,Positive
584,9049,1446684075008331779,1446684075008331779,1633751336000.0,2021-10-09 05:48:56,+0200,,God I don't remember anything about Le Casa De Papel,en,[],[],1295546170014666753,1295546170014666753,kingchimpson,King Chimpson🎪✡️🌞🥭,6,05,https://twitter.com/kingchimpson/status/1446684075008331779,[],[],0,,False,1,2,0,,"['Casa', 'Papel']",,,,,,,[],,,,,God I don t remember anything about Le Casa De Papel,Neutral
585,9052,1446683808493940740,1446683808493940740,1633751272000.0,2021-10-09 05:47:52,+0200,,I've just watched episode S05 | E03 of La casa de papel!  https://t.co/5rgkrrHBFg #tvtime  https://t.co/E3MOiTphGw,en,['tvtime'],[],1119812838598557696,1119812838598557696,luanmacedosb,Luan Macedo.,6,05,https://twitter.com/luanmacedosb/status/1446683808493940740,['https://tvtime.com/r/1Z2FD'],['https://pbs.twimg.com/media/FBOnQeyWEAIouVU.jpg'],1,https://pbs.twimg.com/media/FBOnQeyWEAIouVU.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S05 E03 of La casa de papel tvtime,Neutral
586,9132,1446668263933493251,1446668263933493251,1633747566000.0,2021-10-09 04:46:06,+0200,,I've just watched episode S05 | E02 of La casa de papel!  https://t.co/493fVjtFzD #tvtime  https://t.co/aHyjDVhLI8,en,['tvtime'],[],1119812838598557696,1119812838598557696,luanmacedosb,Luan Macedo.,6,04,https://twitter.com/luanmacedosb/status/1446668263933493251,['https://tvtime.com/r/1Z2oN'],['https://pbs.twimg.com/media/FBOZHq2XIAAwaGh.jpg'],1,https://pbs.twimg.com/media/FBOZHq2XIAAwaGh.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S05 E02 of La casa de papel tvtime,Neutral
587,9172,1446659573121757186,1444203046930579469,1633745494000.0,2021-10-09 04:11:34,+0200,,@numba24hoops @xtheomircoll @indiedynamo It’s nothing at all like Le casa de papel lmao,en,[],[],817534391215915008,817534391215915008,KatieNaude13,кαт,6,04,https://twitter.com/KatieNaude13/status/1446659573121757186,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'numba24hoops', 'name': 'Marcus Juarez🛸', 'id': '834983191597494272'}, {'screen_name': 'xtheomircoll', 'name': 'I also make gifs', 'id': '879346017346441218'}, {'screen_name': 'indiedynamo', 'name': 'WAKANDA PUNK @ BLACK TRANS LIVES MATTER', 'id': '48963531'}]",,,,,It s nothing at all like Le casa de papel lmao,Positive
588,9188,1446655942867759104,1446655942867759104,1633744629000.0,2021-10-09 03:57:09,+0200,,I've just watched episode S05 | E01 of La casa de papel!  https://t.co/qmfHZG3v20 #tvtime  https://t.co/vterGgKqjg,en,['tvtime'],[],1119812838598557696,1119812838598557696,luanmacedosb,Luan Macedo.,6,03,https://twitter.com/luanmacedosb/status/1446655942867759104,['https://tvtime.com/r/1Z2aX'],['https://pbs.twimg.com/media/FBON6fcXsAAI2ef.jpg'],1,https://pbs.twimg.com/media/FBON6fcXsAAI2ef.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S05 E01 of La casa de papel tvtime,Neutral
589,9226,1446649202449293313,1446649202449293313,1633743021000.0,2021-10-09 03:30:21,+0200,,"For everyone who liked Money Heist/La casa de papel, this is an inspired au  https://t.co/jOQQIOALKA  (I haven’t read it tho so I don’t know if it’s good, but someone recommended it to me)",en,[],[],1425482950943154181,1425482950943154181,Larryfficbot,Guess the larry fic bot ♥︎,6,03,https://twitter.com/Larryfficbot/status/1446649202449293313,['https://archiveofourown.org/works/15737295/chapters/36590622'],[],0,,False,12,3,4,,"['Casa', 'Papel']",,,,,,,[],,,,,For everyone who liked Money Heist La casa de papel this is an inspired au I haven t read it tho so I don t know if it s good but someone recommended it to me,Positive
590,9261,1446641365811703811,1446588746728673285,1633741153000.0,2021-10-09 02:59:13,+0200,,"@Pamela4Biden @kemo_sabe48 @ThatEricAlper While I loved that show, I gotta admit that maybe it's best as a 10-hour movie.  After that frikkin wonderful climactic shootout, I'm afraid any attempt at new seasons would ruin it.  Like the way new seasons ruined Casa de Papel.",en,[],[],1338839220249632768,1338839220249632768,Matthew_NCC1701,Matthew1701,6,02,https://twitter.com/Matthew_NCC1701/status/1446641365811703811,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Pamela4Biden', 'name': 'Pam Beesly • Vote TX Blue', 'id': '1272614143611342848'}, {'screen_name': 'kemo_sabe48', 'name': 'Just Bob', 'id': '88841924'}, {'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,,sabe48 While I loved that show I gotta admit that maybe it s best as a 10 hour movie After that frikkin wonderful climactic shootout I m afraid any attempt at new seasons would ruin it Like the way new seasons ruined Casa de Papel,Positive
591,9323,1446630334087499780,1446629838572380168,1633738523000.0,2021-10-09 02:15:23,+0200,,@RNext8 la casa de papel was good. i haven’t seen the new season yet tho,en,[],[],760859068994981888,760859068994981888,just__pedro,justpedro.eth,6,02,https://twitter.com/just__pedro/status/1446630334087499780,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'RNext8', 'name': 'RNext🇩🇴', 'id': '1324464174165118980'}]",,,,,la casa de papel was good i haven t seen the new season yet tho,Positive
592,9324,1446630174313877504,1446588746728673285,1633738485000.0,2021-10-09 02:14:45,+0200,,"@ThatEricAlper Casa de Papel, The Americans, The Killing, Broadchurch, killing eve, Marcela, The Sinner, Stateless",en,[],[],2286072318,2286072318,NoritaDaisyWar,Nora G. Salinas,6,02,https://twitter.com/NoritaDaisyWar/status/1446630174313877504,[],[],0,,False,0,2,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,,Casa de Papel The Americans The Killing Broadchurch killing eve Marcela The Sinner Stateless,Neutral
593,9368,1446622985855639556,1446622985855639556,1633736771000.0,2021-10-09 01:46:11,+0200,,TV Show Inspired Gift Crime Fans Gift TV Series Lover Gift Crime Show Gifts T...  https://t.co/1Rw1u3eKBQ  #La_Casa_de_Papel #Professor  https://t.co/g0VIMEOxW0,en,"['la_casa_de_papel', 'professor']",[],431160570,431160570,Helal0009,أبو نايف,6,01,https://twitter.com/Helal0009/status/1446622985855639556,['https://amzn.to/3BtGceV'],['https://pbs.twimg.com/media/FBNvAfLXEAAxEOJ.jpg'],1,https://pbs.twimg.com/media/FBNvAfLXEAAxEOJ.jpg,False,1,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,TV Show Inspired Gift Crime Fans Gift TV Series Lover Gift Crime Show Gifts T La Casa de Papel Professor,Neutral
594,9413,1446617694762061831,1446617694762061831,1633735509000.0,2021-10-09 01:25:09,+0200,,Games of thrones  Peaky Blinders  How to get away with your Murder Vikings Person of interest  The Blacklist Warrior Nun Casa de papel  Shameless  Squad Game  Sex life  Sex education  Suit Power  Power Boo2 Ghost  Power Book 3 Raising Kanan  Etc…,en,[],[],872612134471036929,872612134471036929,TMutapayi,🇨🇩Tony Mtp🇨🇩💫📱,6,01,https://twitter.com/TMutapayi/status/1446617694762061831,[],[],0,,False,3,2,1,https://twitter.com/urielleuhindu1/status/1446541733832101898,"['Casa', 'Papel']",,,,,,,[],,,,,Games of thrones Peaky Blinders How to get away with your Murder Vikings Person of interest The Blacklist Warrior Nun Casa de papel Shameless Squad Game Sex life Sex education Suit Power Power Boo2 Ghost Power Book 3 Raising Kanan Etc,Negative
595,9418,1446617563211894787,1446557150772228096,1633735478000.0,2021-10-09 01:24:38,+0200,,@metaleaterz his hair actually gives me the berlin from la casa de papel kind of vibe on these photos hshdhjdndndjd,en,[],[],1178391036835577856,1178391036835577856,zuzia_kluzia,(:( | will see girl in red🏳️‍🌈,6,01,https://twitter.com/zuzia_kluzia/status/1446617563211894787,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'metaleaterz', 'name': 'vampire cowboy', 'id': '1266489278411886592'}]",,,,,his hair actually gives me the berlin from la casa de papel kind of vibe on these photos hshdhjdndndjd,Positive
596,9433,1446615999546019847,1446486100063621120,1633735105000.0,2021-10-09 01:18:25,+0200,,"@ParikhSimul Subtitles! Real voices, would have subtitles on anyway...Same way I watched Casa De Papel (thought that one I MIGHT have gotten away with nothing at all..)",en,[],[],1392576241501343746,1392576241501343746,DosePainterMD,"Neil Mark D'Souza, MD",6,01,https://twitter.com/DosePainterMD/status/1446615999546019847,[],[],0,,False,3,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'ParikhSimul', 'name': 'Simul Parikh', 'id': '1112386651525779457'}]",,,,,Subtitles Real voices would have subtitles on anyway Same way I watched Casa De Papel thought that one I MIGHT have gotten away with nothing at all,Positive
597,9443,1446614897006157824,1446614897006157824,1633734842000.0,2021-10-09 01:14:02,+0200,,she was giving me arturo vibes from casa de papel,en,[],[],2244241180,2244241180,eleiv__,e,6,01,https://twitter.com/eleiv__/status/1446614897006157824,[],[],0,,False,45,1,19,https://twitter.com/MissGioBaby1/status/1445631558967201797,"['Casa', 'Papel']",,,,,,,[],,,,,she was giving me arturo vibes from casa de papel,Neutral
598,9457,1446612460052570114,1446612460052570114,1633734261000.0,2021-10-09 01:04:21,+0200,,"When I went to a study/fun trip all my foreign friends kept singing Bella Ciao when they’re where with us italians, and of course I knew that song was famous again for La casa de Papel but I now fully understand how a theme it is on the show",en,[],[],1036551958574837760,1036551958574837760,apetitchou,anna☕️🍂,6,01,https://twitter.com/apetitchou/status/1446612460052570114,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,When I went to a study fun trip all my foreign friends kept singing Bella Ciao when they re where with us italians and of course I knew that song was famous again for La casa de Papel but I now fully understand how a theme it is on the show,Positive
